33,0,0,5,0,0
10,0,0,2,0,0
10,0,0,2,0,0
9,0,0,2,0,0
25,1,0,2,0,0
10,0,0,2,0,0
19,0,0,2,0,0
22,1,0,2,0,0
16,0,0,2,0,0
12,0,0,2,0,0
25,1,0,2,0,0
12,0,0,2,0,0
10,0,0,2,0,0
14,0,0,2,0,0
14,0,0,2,0,0
20,1,0,2,0,0
11,0,0,2,0,0
9,0,0,2,0,0
18,0,0,2,0,0
11,0,0,2,0,0
24,1,0,2,0,0
16,0,0,2,0,0
9,0,0,2,0,0
19,1,0,2,0,0
24,0,0,2,0,0
12,0,0,2,0,0
25,1,0,2,0,0
11,0,0,2,0,0
11,0,0,2,0,0
16,0,0,2,0,0
18,0,0,2,0,0
12,0,0,2,0,0
18,0,0,2,0,0
19,0,0,2,0,0
17,0,0,2,0,0
12,0,0,2,0,0
27,0,0,2,0,0
11,0,0,2,0,0
65,0,0,6,0,0
9,0,0,2,0,0
12,0,0,2,0,0
12,0,0,1,0,0
13,0,0,2,0,0
10,0,0,2,0,0
22,0,0,2,0,0
17,0,0,2,0,0
13,0,0,2,0,0
19,0,0,2,0,0
23,1,0,2,0,0
26,0,0,2,0,0
28,1,0,2,0,0
126,0,0,8,2,0
13,0,0,2,0,0
24,0,0,2,0,0
26,0,0,2,0,0
15,0,0,2,0,0
16,0,0,2,0,0
21,1,0,2,0,0
15,0,0,2,0,0
18,0,0,2,0,0
10,0,0,2,0,0
16,0,0,2,0,0
11,0,0,2,0,0
27,1,0,2,0,0
26,1,0,2,0,0
88,0,0,8,0,0
11,0,0,2,0,0
83,0,0,8,0,0
30,1,0,2,0,0
16,0,0,2,0,0
9,0,0,2,0,0
9,0,0,2,0,0
14,0,0,2,0,0
19,1,0,2,0,0
13,0,0,2,0,0
21,0,0,2,0,0
10,0,0,2,0,0
12,0,0,2,0,0
28,1,0,2,0,0
17,0,0,2,0,0
9,0,0,2,0,0
9,0,0,2,0,0
12,0,0,2,0,0
10,0,0,2,0,0
16,0,0,2,0,0
17,0,0,2,0,0
24,1,0,2,0,0
11,0,0,2,0,0
19,0,0,2,0,0
23,1,0,2,0,0
14,0,0,2,0,0
16,0,0,2,0,0
9,0,0,2,0,0
14,0,0,2,0,0
19,1,0,2,0,0
19,0,0,2,0,0
10,0,0,2,0,0
20,0,0,2,0,0
12,0,0,2,0,0
18,1,0,2,0,0
11,0,0,2,0,0
9,0,0,2,0,0
9,0,0,2,0,0
23,0,0,2,0,0
23,0,0,2,0,0
15,0,0,2,0,0
11,0,0,1,0,0
19,0,0,2,0,0
9,0,0,2,0,0
22,0,0,2,0,0
9,0,0,2,0,0
14,0,0,2,0,0
26,0,0,2,0,0
21,1,0,2,0,0
13,0,0,2,0,0
9,0,0,2,0,0
17,0,0,2,0,0
9,0,0,2,0,0
11,0,0,2,0,0
32,0,0,2,0,0
100,4,4,7,1,1
178,3,4,12,1,1
128,1,2,13,0,1
132,1,3,11,0,1
121,1,2,12,0,1
139,3,4,4,0,1
76,2,5,7,0,1
82,1,0,8,0,1
107,1,2,10,0,1
79,2,1,9,0,1
94,4,7,8,0,1
139,3,4,4,0,1
268,7,11,18,0,1
228,5,7,18,0,1
52,1,0,7,0,1
132,4,5,11,0,1
9,0,0,2,0,0
20,0,0,2,0,0
106,4,7,8,0,1
11,0,0,2,0,0
121,4,5,7,0,1
88,2,1,7,0,1
91,1,1,11,0,1
66,1,2,7,0,1
157,0,3,8,0,1
85,3,4,8,0,1
73,1,0,9,0,1
12,0,0,2,0,0
135,4,7,10,0,1
129,4,6,10,0,1
100,1,1,10,1,1
121,4,7,13,1,1
126,3,5,9,1,1
116,4,6,13,1,1
50,1,1,3,0,1
22,1,0,2,0,0
23,1,0,2,0,0
9,0,0,2,0,0
13,0,0,2,0,0
11,0,0,2,0,0
11,0,0,2,0,0
16,0,0,2,0,0
13,0,0,2,0,0
14,0,0,2,0,0
25,1,0,2,0,0
23,1,0,2,0,0
9,0,0,2,0,0
25,1,0,2,0,0
12,0,0,2,0,0
11,0,0,2,0,0
13,0,0,2,0,0
9,0,0,2,0,0
27,1,0,2,1,0
11,0,0,2,0,0
17,0,0,2,0,0
11,0,0,2,0,0
27,0,0,2,0,0
10,0,0,2,0,0
10,0,0,1,0,0
19,0,0,2,0,0
27,0,0,2,0,0
22,0,0,2,0,0
12,0,0,2,0,0
42,0,0,2,0,0
12,0,0,2,0,0
13,0,0,2,0,0
14,0,0,2,0,0
12,0,0,2,0,0
22,1,0,2,0,0
12,0,0,2,0,0
9,0,0,2,0,0
21,0,0,2,0,0
14,0,0,2,0,0
23,1,0,2,0,0
22,1,0,2,0,0
19,1,0,2,0,0
11,0,0,2,0,0
11,0,0,2,0,0
13,0,0,2,0,0
10,0,0,2,0,0
19,0,0,2,0,0
14,0,0,2,0,0
11,0,0,2,0,0
31,0,0,2,0,0
15,0,0,2,0,0
9,0,0,2,0,0
20,1,0,2,0,0
10,0,0,2,0,0
9,0,0,2,0,0
22,0,0,2,0,0
19,1,0,2,0,0
15,0,0,2,0,0
24,0,0,2,0,0
9,0,0,2,0,0
11,0,0,2,0,0
13,0,0,2,0,0
22,1,0,2,0,0
22,1,0,2,0,0
11,0,0,2,0,0
18,0,0,2,0,0
9,0,0,2,0,0
10,0,0,2,0,0
9,0,0,2,0,0
23,1,0,2,0,0
10,0,0,2,0,0
9,0,0,2,0,0
9,0,0,2,0,0
17,0,0,2,0,0
12,0,0,2,0,0
13,0,0,2,0,0
11,0,0,2,0,0
22,0,0,2,0,0
16,0,0,2,0,0
24,1,0,2,0,0
11,0,0,2,0,0
10,0,0,2,0,0
21,1,0,2,0,0
22,0,0,2,0,0
15,0,0,2,0,0
19,0,0,2,0,0
21,1,0,2,0,0
11,0,0,2,0,0
13,0,0,2,0,0
20,0,0,2,0,0
13,0,0,2,0,0
16,0,0,2,0,0
18,0,0,2,0,0
12,0,0,2,0,0
27,1,0,2,0,0
9,0,0,2,0,0
12,0,0,2,0,0
16,0,0,2,0,0
25,0,0,2,0,0
9,0,0,2,0,0
18,0,0,2,1,0
20,1,0,2,0,0
9,0,0,2,0,0
12,0,0,1,0,0
14,0,0,2,0,0
24,1,0,2,0,0
15,0,0,2,0,0
12,0,0,2,0,0
28,0,0,2,0,0
22,1,0,2,0,0
28,1,0,2,0,0
27,1,0,2,0,0
21,1,0,2,0,0
16,0,0,2,0,0
13,0,0,1,0,0
22,1,0,2,0,0
19,1,0,2,0,0
20,1,0,2,0,0
16,0,0,2,0,0
14,0,0,2,0,0
28,1,0,2,0,0
16,0,0,2,0,0
24,1,0,2,0,0
9,0,0,2,0,0
12,0,0,2,0,0
23,1,0,2,0,0
16,0,0,2,0,0
9,0,0,2,0,0
10,0,0,2,0,0
9,0,0,2,0,0
23,0,0,2,0,0
10,0,0,2,0,0
9,0,0,2,0,0
20,1,0,2,0,0
22,1,0,2,0,0
11,0,0,2,0,0
9,0,0,2,0,0
10,0,0,2,0,0
23,1,0,2,0,0
13,0,0,2,0,0
26,1,0,2,0,0
9,0,0,2,0,0
21,1,0,2,0,0
16,0,0,2,0,0
21,1,0,2,0,0
26,1,0,2,0,0
10,0,0,2,0,0
16,0,0,2,0,0
23,1,0,2,0,0
13,0,0,2,0,0
10,0,0,2,0,0
25,0,0,2,0,0
24,1,0,2,0,0
9,0,0,2,0,0
20,1,0,2,0,0
27,1,0,2,0,0
9,0,0,2,0,0
12,0,0,2,0,0
9,0,0,2,0,0
9,0,0,2,0,0
17,0,0,2,0,0
15,0,0,2,0,0
20,0,0,2,0,0
14,0,0,2,0,0
11,0,0,2,0,0
23,0,0,2,0,0
53,0,0,7,0,0
10,0,0,2,0,0
20,1,0,2,0,0
23,0,0,2,0,0
10,0,0,2,0,0
12,0,0,2,0,0
15,0,0,2,0,0
10,0,0,2,0,0
13,0,0,2,0,0
22,0,0,2,1,0
12,0,0,2,0,0
9,0,0,2,0,0
16,0,0,2,0,0
17,0,0,2,0,0
9,0,0,2,0,0
24,0,0,2,0,0
22,1,0,2,0,0
19,1,0,2,0,0
13,0,0,2,0,0
9,0,0,2,0,0
9,0,0,2,0,0
29,1,0,2,0,0
12,0,0,2,0,0
13,0,0,2,0,0
11,0,0,2,0,0
19,0,0,2,0,0
18,0,0,2,0,0
23,1,0,2,0,0
11,0,0,2,0,0
19,1,0,2,0,0
14,0,0,2,0,0
13,0,0,2,0,0
9,0,0,2,0,0
15,0,0,2,0,0
9,0,0,2,0,0
9,0,0,2,0,0
23,0,0,2,0,0
11,0,0,2,0,0
28,0,0,1,0,0
19,1,0,2,0,0
11,0,0,2,0,0
12,0,0,2,0,0
11,0,0,2,0,0
12,0,0,2,0,0
20,0,0,2,0,0
11,0,0,2,0,0
16,0,0,2,0,0
21,1,0,2,0,0
11,0,0,2,0,0
15,0,0,2,0,0
11,0,0,2,0,0
10,0,0,2,0,0
9,0,0,2,0,0
14,0,0,2,0,0
12,0,0,2,0,0
62,0,0,5,0,0
17,0,0,2,0,0
46,0,0,5,0,0
11,0,0,2,0,0
11,0,0,2,0,0
13,0,0,2,0,0
29,1,0,2,0,0
19,0,0,2,0,0
9,0,0,2,0,0
13,0,0,2,0,0
16,0,0,2,0,0
12,0,0,2,0,0
13,0,0,2,0,0
23,1,0,2,0,0
13,0,0,2,0,0
13,0,0,2,0,0
10,0,0,2,0,0
13,0,0,2,0,0
12,0,0,2,0,0
20,0,0,2,0,0
27,1,0,2,0,0
23,1,0,2,0,0
13,0,0,2,0,0
17,0,0,2,1,0
25,1,0,2,0,0
22,1,0,2,0,0
77,0,0,7,0,0
10,0,0,2,0,0
19,1,0,2,0,0
16,0,0,2,0,0
16,0,0,2,0,0
91,0,0,2,0,0
35,0,0,2,0,0
9,0,0,2,0,0
15,0,0,2,0,0
15,0,0,2,0,0
27,1,0,2,1,0
12,0,0,2,0,0
22,0,0,2,0,0
13,0,0,2,0,0
9,0,0,2,0,0
12,0,0,2,0,0
15,0,0,2,0,0
10,0,0,2,0,0
10,0,0,2,0,0
13,0,0,2,0,0
20,0,0,2,0,0
17,1,0,3,0,0
17,0,0,2,0,0
13,0,0,2,0,0
10,0,0,2,0,0
15,0,0,2,0,0
11,0,0,2,0,0
14,0,0,2,0,0
12,0,0,2,0,0
16,0,0,2,0,0
17,0,0,2,0,0
27,0,0,2,0,0
9,0,0,2,0,0
13,0,0,2,0,0
11,0,0,2,0,0
9,0,0,2,0,0
9,0,0,2,0,0
13,0,0,2,0,0
12,0,0,2,0,0
21,0,0,2,0,0
26,0,0,2,0,0
19,0,0,2,0,0
19,1,0,2,0,0
9,0,0,2,0,0
22,1,0,2,0,0
10,0,0,2,0,0
35,0,0,2,0,0
9,0,0,2,0,0
21,1,0,2,0,0
24,1,0,2,0,0
10,0,0,2,0,0
12,0,0,2,0,0
18,0,0,2,0,0
21,0,0,2,0,0
27,1,0,2,0,0
20,1,0,2,0,0
19,0,0,2,0,0
13,0,0,2,0,0
15,0,0,2,0,0
17,0,0,2,0,0
23,1,0,2,0,0
24,1,0,2,0,0
22,1,0,2,0,0
26,1,0,2,0,0
21,1,0,2,0,0
79,0,0,6,0,0
14,0,0,2,0,0
24,1,0,2,0,0
9,0,0,2,0,0
17,0,0,2,0,0
13,0,0,2,0,0
16,0,0,2,0,0
24,1,0,2,0,0
10,0,0,2,0,0
9,0,0,2,0,0
17,0,0,2,0,0
16,0,0,2,0,0
22,0,0,2,0,0
17,0,0,2,0,0
11,0,0,2,0,0
21,1,0,2,0,0
16,0,0,2,0,0
20,1,0,2,0,0
17,0,0,2,0,0
12,0,0,2,0,0
9,0,0,2,0,0
16,0,0,2,0,0
9,0,0,2,0,0
10,0,0,2,0,0
26,1,0,2,0,0
19,1,0,2,0,0
12,0,0,2,0,0
10,0,0,2,0,0
17,0,0,2,0,0
11,0,0,2,0,0
15,0,0,2,0,0
21,1,0,2,0,0
12,0,0,2,0,0
13,0,0,2,0,0
41,0,0,5,0,0
11,0,0,2,0,0
14,0,0,2,0,0
9,0,0,2,0,0
18,0,0,2,0,0
28,1,0,2,0,0
20,0,0,2,0,0
11,0,0,2,0,0
12,0,0,2,0,0
13,0,0,2,0,0
9,0,0,2,0,0
20,0,0,2,0,0
12,0,0,2,0,0
21,0,0,2,0,0
17,0,0,2,0,0
9,0,0,2,0,0
18,0,0,2,0,0
15,0,0,2,0,0
10,0,0,2,0,0
9,0,0,2,0,0
21,1,0,2,0,0
16,0,0,2,0,0
9,0,0,2,0,0
15,0,0,2,0,0
10,0,0,2,0,0
18,0,0,2,0,0
22,1,0,2,0,0
11,0,0,2,0,0
12,0,0,2,0,0
12,0,0,2,0,0
17,0,0,2,0,0
16,0,0,2,0,0
18,0,0,2,0,0
15,0,0,2,0,0
12,0,0,2,0,0
69,0,0,6,1,0
10,0,0,2,0,0
11,0,0,2,0,0
22,0,0,2,0,0
14,0,0,2,0,0
11,0,0,2,0,0
15,0,0,1,0,0
9,0,0,2,0,0
25,1,0,2,0,0
16,0,0,2,0,0
15,0,0,2,0,0
16,0,0,2,0,0
24,1,0,2,0,0
14,0,0,2,0,0
14,0,0,2,0,0
30,0,0,3,0,0
10,0,0,2,0,0
11,0,0,2,0,0
17,0,0,2,0,0
12,0,0,2,0,0
10,0,0,2,0,0
9,0,0,2,0,0
14,0,0,2,0,0
35,0,0,2,0,0
9,0,0,2,0,0
30,1,0,2,0,0
11,0,0,2,1,0
16,0,0,2,0,0
9,0,0,2,0,0
12,0,0,2,0,0
18,0,0,2,0,0
13,0,0,2,0,0
14,0,0,2,0,0
37,0,0,2,0,0
25,1,0,2,0,0
24,1,0,2,0,0
14,0,0,2,0,0
12,0,0,2,0,0
64,0,0,5,0,0
12,0,0,2,0,0
9,0,0,2,0,0
10,0,0,2,0,0
12,0,0,2,0,0
10,0,0,2,0,0
14,0,0,2,0,0
20,1,0,2,0,0
27,1,0,2,0,0
11,0,0,2,0,0
57,0,0,5,0,0
24,0,0,2,1,0
9,0,0,2,0,0
9,0,0,2,0,0
11,0,0,2,0,0
25,0,0,2,0,0
20,0,0,2,0,0
11,0,0,2,0,0
12,0,0,2,0,0
25,1,0,2,0,0
12,0,0,2,0,0
11,0,0,2,0,0
28,1,0,2,0,0
9,0,0,2,0,0
13,0,0,2,0,0
29,1,0,2,0,0
13,0,0,2,0,0
10,0,0,2,0,0
9,0,0,2,0,0
11,0,0,2,0,0
11,0,0,2,0,0
22,0,0,2,0,0
20,1,0,2,0,0
18,0,0,2,0,0
31,1,0,2,0,0
28,0,0,2,0,0
20,0,0,2,0,0
9,0,0,2,0,0
19,1,0,2,0,0
12,0,0,2,0,0
12,0,0,2,0,0
24,1,0,2,0,0
20,0,0,2,0,0
23,0,0,2,0,0
15,0,0,2,0,0
9,0,0,2,0,0
21,1,0,2,0,0
15,0,0,2,0,0
13,0,0,2,0,0
10,0,0,2,0,0
25,1,0,2,0,0
23,0,0,2,0,0
17,0,0,2,0,0
27,1,0,2,0,0
13,0,0,2,0,0
15,0,0,2,0,0
35,0,0,2,0,0
24,1,0,2,0,0
10,0,0,2,0,0
79,0,0,6,0,0
12,0,0,2,0,0
21,1,0,2,0,0
23,1,0,2,0,0
14,0,0,2,0,0
10,0,0,2,0,0
26,1,0,2,0,0
22,1,0,2,0,0
11,0,0,2,0,0
14,0,0,2,0,0
10,0,0,2,0,0
21,0,0,2,0,0
17,0,0,2,0,0
13,0,0,2,0,0
11,0,0,2,0,0
15,0,0,2,0,0
21,1,0,2,0,0
17,0,0,2,0,0
23,2,0,2,0,0
11,0,0,2,0,0
41,0,0,2,0,0
21,0,0,2,0,0
36,0,0,2,0,0
26,0,0,2,0,0
20,0,0,2,0,0
13,0,0,2,0,0
19,0,0,2,1,0
11,0,0,2,0,0
22,0,0,2,0,0
14,0,0,2,0,0
25,0,0,2,0,0
18,0,0,2,0,0
9,0,0,2,0,0
26,1,0,2,0,0
18,0,0,2,0,0
11,0,0,2,0,0
80,0,0,7,0,0
16,0,0,2,0,0
12,0,0,2,0,0
21,1,0,2,0,0
28,1,0,2,0,0
27,1,0,2,0,0
13,0,0,2,0,0
27,1,0,2,0,0
12,0,0,2,0,0
11,0,0,2,0,0
27,0,0,2,0,0
11,0,0,2,0,0
11,0,0,2,0,0
22,0,0,2,0,0
13,0,0,2,0,0
10,0,0,2,0,0
19,0,0,2,0,0
9,0,0,2,0,0
15,0,0,2,0,0
23,1,0,2,0,0
15,0,0,2,0,0
13,0,0,2,0,0
9,0,0,2,0,0
16,0,0,2,0,0
22,1,0,2,0,0
22,0,0,2,0,0
27,1,0,2,0,0
10,0,0,2,0,0
13,0,0,2,0,0
9,0,0,2,0,0
74,0,0,7,0,0
25,1,0,2,0,0
18,0,0,2,0,0
26,0,0,2,0,0
29,0,0,2,0,0
19,0,0,2,0,0
11,0,0,2,0,0
23,1,0,2,0,0
19,1,0,2,0,0
23,1,0,2,0,0
9,0,0,2,0,0
9,0,0,2,0,0
12,0,0,2,0,0
17,0,0,2,0,0
9,0,0,2,0,0
11,0,0,2,0,0
9,0,0,2,0,0
17,0,0,2,0,0
14,1,0,2,0,0
21,1,0,2,0,0
9,0,0,2,0,0
9,0,0,2,0,0
18,0,0,2,0,0
10,0,0,2,0,0
20,1,0,2,0,0
18,1,0,2,0,0
14,0,0,2,0,0
15,0,0,2,0,0
9,0,0,2,0,0
16,0,0,2,0,0
12,0,0,2,0,0
13,0,0,2,0,0
16,0,0,2,0,0
16,0,0,2,0,0
16,1,0,2,0,0
21,1,0,2,0,0
9,0,0,2,0,0
18,0,0,2,0,0
10,0,0,2,0,0
34,1,0,2,0,0
9,0,0,2,0,0
11,0,0,2,0,0
19,0,0,2,0,0
72,1,0,7,0,0
23,0,0,2,0,0
13,0,0,2,0,0
20,1,0,2,0,0
12,0,0,2,0,0
12,0,0,2,0,0
9,0,0,2,0,0
26,1,0,2,0,0
23,1,0,2,0,0
9,0,0,2,0,0
22,0,0,2,0,0
24,1,0,2,0,0
13,0,0,2,0,0
24,0,0,2,0,0
14,0,0,2,0,0
23,1,0,2,0,0
10,0,0,2,0,0
9,0,0,2,0,0
11,0,0,2,0,0
23,1,0,2,0,0
11,0,0,2,0,0
19,0,0,2,0,0
17,0,0,2,0,0
18,0,0,2,0,0
12,0,0,2,0,0
11,0,0,2,0,0
29,0,0,2,0,0
12,0,0,2,0,0
9,0,0,2,0,0
19,0,0,2,0,0
23,1,0,2,0,0
21,1,0,2,0,0
24,1,0,2,0,0
21,0,0,2,0,0
92,0,0,8,0,0
29,1,0,2,0,0
14,0,0,2,0,0
21,1,0,2,0,0
14,0,0,2,0,0
17,1,0,2,0,0
10,0,0,2,1,0
11,0,0,2,0,0
17,0,0,2,0,0
9,0,0,2,0,0
26,0,0,2,0,0
12,0,0,2,0,0
15,0,0,2,0,0
17,0,0,2,0,0
9,0,0,2,0,0
11,0,0,2,0,0
9,0,0,2,0,0
18,0,0,2,0,0
16,0,0,2,0,0
15,0,0,2,0,0
21,1,0,2,0,0
20,0,0,2,0,0
12,0,0,2,0,0
67,0,0,5,0,0
14,0,0,2,0,0
12,0,0,2,0,0
9,0,0,2,0,0
22,2,0,2,0,0
19,1,0,2,0,0
24,1,0,2,0,0
12,0,0,2,0,0
34,0,0,2,0,0
30,1,0,2,0,0
24,1,0,2,0,0
9,0,0,2,0,0
11,0,0,2,0,0
13,0,0,2,0,0
9,0,0,2,0,0
42,0,0,2,0,0
10,0,0,2,0,0
9,0,0,2,0,0
22,1,0,2,0,0
9,0,0,2,0,0
22,0,0,2,0,0
34,0,0,2,0,0
9,0,0,2,0,0
9,0,0,2,0,0
27,0,0,2,0,0
24,1,0,2,0,0
11,0,0,2,0,0
10,0,0,2,0,0
25,1,0,2,0,0
15,0,0,2,0,0
15,0,0,2,0,0
16,0,0,2,0,0
10,0,0,2,0,0
19,1,0,2,0,0
26,1,0,2,0,0
22,1,0,2,0,0
9,0,0,2,0,0
11,0,0,2,0,0
9,0,0,2,0,0
11,0,0,2,0,0
27,1,0,2,0,0
13,0,0,2,0,0
21,0,0,2,0,0
30,0,0,2,0,0
71,0,0,5,0,0
21,0,0,2,0,0
9,0,0,2,0,0
19,0,0,2,0,0
13,0,0,2,0,0
10,0,0,2,0,0
16,0,0,2,0,0
11,0,0,2,0,0
11,0,0,2,0,0
21,1,0,2,0,0
18,1,0,2,0,0
12,0,0,2,0,0
10,0,0,2,0,0
15,0,0,2,0,0
9,0,0,2,0,0
9,0,0,2,0,0
12,0,0,2,0,0
25,0,0,2,0,0
51,0,0,3,2,0
11,0,0,2,0,0
16,0,0,2,0,0
9,0,0,2,0,0
11,0,0,2,0,0
11,0,0,2,0,0
11,0,0,2,0,0
16,0,0,2,0,0
20,1,0,2,0,0
11,0,0,2,0,0
9,0,0,2,0,0
9,0,0,2,0,0
19,0,0,2,0,0
14,0,0,2,0,0
15,0,0,2,1,0
13,0,0,2,0,0
10,0,0,2,0,0
11,0,0,2,0,0
11,0,0,2,0,0
24,1,0,2,0,0
17,0,0,2,0,0
11,0,0,2,0,0
13,0,0,2,0,0
12,0,0,2,0,0
9,0,0,2,0,0
35,0,0,2,0,0
13,0,0,2,0,0
18,0,0,2,0,0
12,0,0,2,0,0
28,1,0,2,0,0
12,0,0,2,0,0
12,0,0,2,0,0
14,0,0,2,0,0
14,0,0,2,0,0
24,0,0,1,0,0
9,0,0,2,0,0
14,0,0,2,0,0
35,0,0,2,0,0
12,0,0,2,0,0
13,0,0,2,0,0
25,1,0,2,0,0
14,0,0,2,0,0
22,1,0,2,0,0
9,0,0,2,0,0
28,0,0,2,0,0
15,0,0,2,0,0
38,0,0,2,0,0
18,0,0,2,0,0
21,0,0,2,0,0
12,0,0,2,0,0
11,0,0,2,0,0
29,1,0,2,0,0
17,0,0,2,0,0
27,1,0,2,0,0
16,0,0,3,0,0
12,0,0,2,0,0
12,0,0,2,0,0
16,0,0,2,0,0
9,0,0,2,0,0
25,1,0,2,0,0
9,0,0,2,0,0
26,1,0,2,0,0
9,0,0,2,0,0
9,0,0,2,0,0
9,0,0,2,0,0
15,0,0,2,0,0
39,0,0,2,0,0
11,0,0,2,0,0
13,0,0,2,0,0
13,0,0,2,0,0
9,0,0,2,0,0
34,0,0,5,0,0
16,0,0,2,0,0
9,0,0,2,0,0
13,0,0,2,0,0
20,1,0,2,0,0
9,0,0,2,0,0
18,0,0,2,0,0
15,0,0,2,0,0
9,0,0,2,0,0
10,0,0,2,0,0
18,0,0,2,0,0
9,0,0,2,0,0
16,0,0,2,0,0
20,0,0,2,0,0
24,1,0,2,0,0
20,0,0,2,0,0
9,0,0,2,0,0
13,0,0,2,0,0
17,0,0,2,0,0
9,0,0,2,0,0
14,0,0,2,0,0
17,0,0,2,0,0
9,0,0,2,0,0
47,0,0,5,0,0
10,0,0,2,0,0
9,0,0,2,0,0
24,1,0,2,0,0
22,1,0,2,0,0
44,0,0,5,0,0
19,0,0,1,0,0
22,1,0,2,0,0
17,0,0,2,0,0
11,0,0,2,0,0
26,1,0,2,0,0
30,1,0,2,0,0
39,0,0,2,0,0
19,0,0,2,0,0
22,0,0,2,0,0
21,1,0,2,0,0
17,0,0,2,0,0
14,0,0,1,0,0
9,0,0,2,0,0
12,0,0,2,0,0
56,0,0,3,0,0
23,1,0,2,0,0
28,1,0,2,0,0
9,0,0,2,0,0
10,0,0,2,0,0
10,0,0,2,0,0
14,0,0,2,0,0
13,0,0,2,0,0
12,0,0,2,0,0
11,0,0,2,0,0
14,0,0,2,0,0
17,0,0,2,0,0
9,0,0,2,0,0
12,0,0,2,0,0
15,0,0,2,0,0
14,0,0,2,0,0
23,0,0,2,0,0
16,0,0,2,0,0
22,1,0,2,0,0
28,1,0,2,0,0
23,1,0,2,0,0
23,1,0,2,0,0
9,0,0,2,0,0
27,0,0,2,0,0
16,0,0,2,0,0
14,0,0,2,0,0
9,0,0,2,0,0
9,0,0,2,0,0
11,0,0,2,0,0
11,0,0,2,0,0
10,0,0,2,0,0
21,1,0,2,0,0
21,0,0,2,0,0
24,1,0,2,0,0
9,0,0,2,0,0
11,0,0,2,0,0
20,0,0,2,0,0
9,0,0,2,0,0
15,0,0,2,0,0
25,1,0,2,0,0
21,1,0,2,0,0
22,1,0,2,0,0
22,1,0,2,0,0
14,0,0,2,0,0
15,0,0,2,0,0
41,0,0,2,0,0
22,0,0,2,0,0
20,0,0,2,0,0
13,0,0,2,0,0
9,0,0,2,0,0
20,1,0,2,0,0
12,0,0,2,0,0
29,1,0,2,0,0
11,0,0,2,0,0
14,0,0,2,0,0
